Text,Label
"Quels sont les meilleurs forfaits pour les utilisateurs de Samsung Galaxy A32, et quels sont les coûts ?",Achat
"Pouvez-vous recommander un chargeur rapide pour le Oppo A74 5G, et quel est le prix ?",Achat
"Avez-vous des accessoires pour le Nokia 8.3 5G, y compris les coques et les protections d'écran ?",Achat
"Je voudrais acheter une protection d'écran anti-espion pour le iPhone XS, en avez-vous et à quel prix ?",Achat
"Est-ce que vous avez des forfaits avec beaucoup de données pour le Samsung Galaxy Tab S7, et quels sont les coûts ?",Achat
"Quels sont les meilleurs chargeurs solaires pour le Xiaomi Black Shark 4, et à quel prix les proposez-vous ?",Achat
"Puis-je acheter un téléphone Google Pixel 4 XL avec un abonnement chez vous, et à quel prix ?",Achat
"Avez-vous des écouteurs Bluetooth pour le iPhone 6s, et à quel prix ?",Achat
"Quels sont les avantages d'un forfait avec le Huawei P Smart 2021, et combien cela coûte-t-il ?",Achat
"Est-ce que vous proposez des protections d'écran pour le OnePlus Nord N10, et à quel prix ?",Achat
"Je cherche un étui résistant aux chocs pour le Samsung Galaxy Z Flip 3, que me conseillez-vous et à quel prix ?",Achat
"Quels sont les meilleurs forfaits pour les utilisateurs de Sony Xperia XZ3, et quels sont les coûts ?",Achat
"Pouvez-vous recommander un chargeur pour le iPhone 6 Plus, et quel est le prix ?",Achat
"Avez-vous des accessoires compatibles avec le Motorola Moto G Stylus, y compris les coques et les protections d'écran ?",Achat
"Je voudrais acheter un étui portefeuille pour le iPhone 8, en avez-vous et à quel prix ?",Achat
"Est-ce que vous avez des forfaits pour les téléphones 4G comme le Samsung Galaxy A12, et quels sont les coûts ?",Achat
"Quels sont les meilleurs chargeurs rapides pour le Google Pixel 3, et à quel prix les proposez-vous ?",Achat
"Puis-je acheter un téléphone reconditionné comme le Huawei Mate 20 chez vous, et à quel prix ?",Achat
"Avez-vous des écouteurs de sport pour le iPhone 5s, et à quel prix ?",Achat
"Quels sont les avantages d'un abonnement avec le Samsung Galaxy M21, et combien cela coûte-t-il ?",Achat
"Est-ce que vous proposez des protections d'écran pour le Sony Xperia 1 II, et à quel prix ?",Achat
"Je cherche une coque élégante pour le Samsung Galaxy S9+, que proposez-vous et à quel prix ?",Achat
"Quels sont les meilleurs forfaits pour les utilisateurs de Huawei P40 Lite, et quels sont les coûts ?",Achat
"Pouvez-vous recommander un chargeur de voiture pour le iPhone 6, et à quel prix ?",Achat
"Avez-vous des accessoires pour le Oppo Find X2, y compris les coques et les protections d'écran ?",Achat
"Je voudrais acheter une protection d'écran pour le Samsung Galaxy A50, en avez-vous et à quel prix ?",Achat
"Est-ce que vous avez des forfaits pour les utilisateurs d'iPad Pro, et quels sont les coûts ?",Achat
"Quels sont les meilleurs chargeurs sans fil pour le OnePlus 5, et à quel prix les proposez-vous ?",Achat
"Puis-je acheter un téléphone Google Pixel 4a 5G avec un forfait chez vous, et à quel prix ?",Achat
"Avez-vous des écouteurs avec microphone pour le iPhone SE 2020, et à quel prix ?",Achat
"Quels sont les avantages d'un forfait avec le Samsung Galaxy Note 9, et combien cela coûte-t-il ?",Achat
"Est-ce que vous proposez des protections d'écran pour le Xiaomi Mi 10, et à quel prix ?",Achat
"Je cherche un étui robuste pour le Samsung Galaxy S10e, que proposez-vous et à quel prix ?",Achat
"Quels sont les meilleurs forfaits pour les utilisateurs de Sony Xperia XZ2, et quels sont les coûts ?",Achat
"Pouvez-vous recommander un chargeur rapide pour le iPhone 7, et quel est le prix ?",Achat
"Avez-vous des accessoires compatibles avec le Motorola One Fusion+, y compris les coques et les protections d'écran ?",Achat
"Je voudrais acheter une protection d'écran anti-rayures pour le iPhone XS Max, en avez-vous et à quel prix ?",Achat
"Est-ce que vous avez des forfaits pour les utilisateurs de tablettes Samsung, et quels sont les coûts ?",Achat
"Quels sont les meilleurs chargeurs solaires pour le Google Pixel 2, et à quel prix les proposez-vous ?",Achat
"Puis-je acheter un téléphone reconditionné comme le Samsung Galaxy S8 chez vous, et à quel prix ?",Achat
"Avez-vous des écouteurs antibruit pour le iPhone XR, et à quel prix ?",Achat
"Quels sont les avantages d'un abonnement avec le Huawei Mate 30 Pro, et combien cela coûte-t-il ?",Achat
"Je cherche le téléphone iPhone XR avec l'offre à 60 euros par mois, comprenant la box et l'abonnement 100 Go à 13,99 euros par mois.",Achat
Pouvez-vous me proposer un Samsung Galaxy S21 avec un forfait 5G à 70 euros par mois et une box internet fibre à 20 euros par mois ?,Achat
"J'aimerais acheter le OnePlus 9 Pro avec un abonnement de 80 Go à 15,99 euros par mois, inclus avec la box fibre à 25 euros par mois.",Achat
Est-ce que vous avez des offres pour le Huawei P40 Pro avec un forfait illimité à 50 euros par mois et une box internet ADSL à 10 euros par mois ?,Achat
"Je voudrais souscrire à un abonnement avec le Google Pixel 5, comprenant 120 Go de données à 20 euros par mois et une box internet à 15 euros par mois.",Achat
"Avez-vous des forfaits avec le iPhone 12 Mini à 45 euros par mois, incluant une box internet et un abonnement de 50 Go à 12,99 euros par mois ?",Achat
Je suis intéressé par le Xiaomi Mi 11 avec une offre de 90 Go de données à 18 euros par mois et une box fibre à 30 euros par mois.,Achat
Quels sont vos forfaits pour le Samsung Galaxy Note 20 Ultra à 65 euros par mois avec une box internet fibre incluse à 22 euros par mois ?,Achat
"Pouvez-vous me proposer un Sony Xperia 1 III avec un abonnement de 100 Go à 17,99 euros par mois et une box internet à 19 euros par mois ?",Achat
Je cherche une offre pour le Oppo Find X3 Pro avec un forfait illimité à 60 euros par mois et une box internet ADSL à 12 euros par mois.,Achat
"Quels sont les forfaits disponibles pour le iPhone 11 Pro Max à 75 euros par mois, incluant une box internet fibre à 28 euros par mois ?",Achat
Est-ce que vous proposez des abonnements avec le Google Pixel 6 à 55 euros par mois et une box internet avec 150 Go de données à 25 euros par mois ?,Achat
J'aimerais acheter le Samsung Galaxy A52 avec un forfait 80 Go à 15 euros par mois et une box internet ADSL à 10 euros par mois.,Achat
"Avez-vous des offres pour le Huawei Mate 40 Pro à 70 euros par mois, incluant une box internet fibre à 20 euros par mois et un forfait de 120 Go à 21,99 euros par mois ?",Achat
"Je voudrais souscrire à un abonnement avec le OnePlus Nord 2, comprenant 100 Go de données à 19 euros par mois et une box internet à 18 euros par mois.",Achat
Pouvez-vous me proposer un iPhone SE avec un forfait 60 Go à 13 euros par mois et une box internet fibre à 17 euros par mois ?,Achat
"Quels sont les forfaits pour le Samsung Galaxy Z Fold 3 à 80 euros par mois, incluant une box internet fibre et un abonnement de 150 Go à 23,99 euros par mois ?",Achat
Je suis intéressé par le Xiaomi Redmi Note 10 avec une offre de 90 Go de données à 14 euros par mois et une box internet ADSL à 9 euros par mois.,Achat
Est-ce que vous proposez des abonnements avec le Sony Xperia 10 III à 50 euros par mois et une box internet avec 120 Go de données à 18 euros par mois ?,Achat
Je cherche une offre pour le Oppo Reno 6 Pro avec un forfait illimité à 55 euros par mois et une box internet fibre à 21 euros par mois.,Achat
"Quels sont vos forfaits pour le iPhone 12 Pro Max à 85 euros par mois, incluant une box internet et un abonnement de 200 Go à 29,99 euros par mois ?",Achat
Pouvez-vous me proposer un Samsung Galaxy S20 FE avec un forfait 100 Go à 16 euros par mois et une box internet fibre à 19 euros par mois ?,Achat
J'aimerais acheter le Google Pixel 4a avec un abonnement de 50 Go à 12 euros par mois et une box internet ADSL à 11 euros par mois.,Achat
"Avez-vous des offres pour le Huawei P30 Pro à 65 euros par mois, incluant une box internet fibre à 23 euros par mois et un forfait de 150 Go à 22,99 euros par mois ?",Achat
"Je voudrais souscrire à un abonnement avec le OnePlus 8T, comprenant 80 Go de données à 15,99 euros par mois et une box internet à 17 euros par mois.",Achat
Pouvez-vous me proposer un iPhone 11 avec un forfait 70 Go à 14 euros par mois et une box internet fibre à 18 euros par mois ?,Achat
"Quels sont les forfaits pour le Samsung Galaxy A72 à 60 euros par mois, incluant une box internet fibre et un abonnement de 100 Go à 20,99 euros par mois ?",Achat
Je suis intéressé par le Xiaomi Mi 10T avec une offre de 120 Go de données à 17 euros par mois et une box internet ADSL à 8 euros par mois.,Achat
Est-ce que vous proposez des abonnements avec le Sony Xperia 5 II à 55 euros par mois et une box internet avec 200 Go de données à 27 euros par mois ?,Achat
Je cherche une offre pour le Oppo A74 avec un forfait illimité à 50 euros par mois et une box internet fibre à 15 euros par mois.,Achat
"Quels sont vos forfaits pour le iPhone 13 à 90 euros par mois, incluant une box internet et un abonnement de 250 Go à 30,99 euros par mois ?",Achat
Pouvez-vous me proposer un Samsung Galaxy S21 FE avec un forfait 90 Go à 16 euros par mois et une box internet fibre à 20 euros par mois ?,Achat
J'aimerais acheter le Google Pixel 5a avec un abonnement de 70 Go à 14 euros par mois et une box internet ADSL à 10 euros par mois.,Achat
"Avez-vous des offres pour le Huawei Nova 8i à 60 euros par mois, incluant une box internet fibre à 19 euros par mois et un forfait de 150 Go à 21,99 euros par mois ?",Achat
"Je voudrais souscrire à un abonnement avec le OnePlus Nord N10, comprenant 100 Go de données à 18 euros par mois et une box internet à 16 euros par mois.",Achat
Pouvez-vous me proposer un iPhone XR avec un forfait 80 Go à 15 euros par mois et une box internet fibre à 17 euros par mois ?,Achat
"Quels sont les forfaits pour le Samsung Galaxy Z Flip 3 à 75 euros par mois, incluant une box internet fibre et un abonnement de 200 Go à 28,99 euros par mois ?",Achat
Je suis intéressé par le Xiaomi Redmi Note 9 avec une offre de 60 Go de données à 13 euros par mois et une box internet ADSL à 7 euros par mois.,Achat
Est-ce que vous proposez des abonnements avec le Sony Xperia L4 à 50 euros par mois et une box internet avec 100 Go de données à 15 euros par mois ?,Achat
Je cherche une offre pour le Oppo Find X2 avec un forfait illimité à 65 euros par mois et une box internet fibre à 20 euros par mois.,Achat
"Quels sont vos forfaits pour le iPhone 11 Pro à 85 euros par mois, incluant une box internet et un abonnement de 250 Go à 29,99 euros par mois ?",Achat
Pouvez-vous me proposer un Samsung Galaxy Note 10 Lite avec un forfait 100 Go à 18 euros par mois et une box internet fibre à 22 euros par mois ?,Achat
J'aimerais acheter le Google Pixel 3a avec un abonnement de 50 Go à 11 euros par mois et une box internet ADSL à 10 euros par mois.,Achat
"Avez-vous des offres pour le Huawei P40 Lite à 55 euros par mois, incluant une box internet fibre à 20 euros par mois et un forfait de 120 Go à 20,99 euros par mois ?",Achat
"Je voudrais souscrire à un abonnement avec le OnePlus 7T, comprenant 80 Go de données à 14 euros par mois et une box internet à 15 euros par mois.",Achat
Pouvez-vous me proposer un iPhone XS avec un forfait 90 Go à 17 euros par mois et une box internet fibre à 18 euros par mois ?,Achat
"Quels sont les forfaits pour le Samsung Galaxy S9 à 70 euros par mois, incluant une box internet fibre et un abonnement de 150 Go à 22,99 euros par mois ?",Achat
Je suis intéressé par le Xiaomi Mi Note 10 avec une offre de 120 Go de données à 16 euros par mois et une box internet ADSL à 9 euros par mois.,Achat
Est-ce que vous proposez des abonnements avec le Sony Xperia 1 II à 65 euros par mois et une box internet avec 200 Go de données à 25 euros par mois ?,Achat
Je cherche une offre pour le Oppo Find X3 Lite avec un forfait illimité à 60 euros par mois et une box internet fibre à 19 euros par mois.,Achat
"Quels sont vos forfaits pour le iPhone 12 à 80 euros par mois, incluant une box internet et un abonnement de 200 Go à 28,99 euros par mois ?",Achat
Pouvez-vous me proposer un Samsung Galaxy A71 avec un forfait 60 Go à 14 euros par mois et une box internet fibre à 20 euros par mois ?,Achat
J'aimerais acheter le Google Pixel 4 avec un abonnement de 70 Go à 15 euros par mois et une box internet ADSL à 11 euros par mois.,Achat
"Avez-vous des offres pour le Huawei Mate 30 à 65 euros par mois, incluant une box internet fibre à 22 euros par mois et un forfait de 150 Go à 21,99 euros par mois ?",Achat
"Je voudrais souscrire à un abonnement avec le OnePlus 6, comprenant 90 Go de données à 17 euros par mois et une box internet à 18 euros par mois.",Achat
Pouvez-vous me proposer un iPhone SE 2020 avec un forfait 100 Go à 16 euros par mois et une box internet fibre à 21 euros par mois ?,Achat
"Quels sont les forfaits pour le Samsung Galaxy Note 9 à 75 euros par mois, incluant une box internet fibre et un abonnement de 200 Go à 27,99 euros par mois ?",Achat
Je suis intéressé par le Xiaomi Mi 9T avec une offre de 80 Go de données à 14 euros par mois et une box internet ADSL à 8 euros par mois.,Achat
Est-ce que vous proposez des abonnements avec le Sony Xperia XZ2 à 55 euros par mois et une box internet avec 100 Go de données à 18 euros par mois ?,Achat
Je cherche une offre pour le Oppo A72 avec un forfait illimité à 60 euros par mois et une box internet fibre à 19 euros par mois.,Achat
"Quels sont vos forfaits pour le iPhone XS Max à 85 euros par mois, incluant une box internet et un abonnement de 250 Go à 30,99 euros par mois ?",Achat
Pouvez-vous me proposer un Samsung Galaxy S10 avec un forfait 90 Go à 15 euros par mois et une box internet fibre à 22 euros par mois ?,Achat
J'aimerais acheter le Google Pixel 3 avec un abonnement de 50 Go à 12 euros par mois et une box internet ADSL à 10 euros par mois.,Achat
